pathway_name,method,mean_rank,rank_variance,min_rank,max_rank,n_folds,is_rna_processing
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES,integrated_gradients,548.8666666666667,57586.40952380951,171,996,5,False
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,integrated_gradients,548.8666666666667,101226.83809523808,140,1273,5,False
REACTOME_PHASE_0_RAPID_DEPOLARISATION,integrated_gradients,549.0,69262.57142857142,111,957,5,False
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE,integrated_gradients,549.6,61954.54285714286,177,1110,5,False
REACTOME_SNRNP_ASSEMBLY,integrated_gradients,549.8,47934.17142857143,178,974,5,False
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION,integrated_gradients,549.8666666666667,79274.8380952381,121,1203,5,False
REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA,integrated_gradients,551.5333333333333,92895.69523809521,130,1055,5,False
REACTOME_METABOLISM_OF_COFACTORS,integrated_gradients,553.0,96123.42857142855,203,1265,5,False
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS,integrated_gradients,553.3333333333334,44119.38095238095,254,1018,5,False
REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS,integrated_gradients,555.0,96672.85714285713,94,1211,5,False
REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION,integrated_gradients,555.7333333333333,84423.78095238097,148,1058,5,False
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES,integrated_gradients,556.2,45930.74285714286,225,1010,5,False
REACTOME_BASE_EXCISION_REPAIR,integrated_gradients,557.4666666666667,86896.98095238094,65,935,5,False
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES,integrated_gradients,558.2,104227.02857142857,95,1126,5,False
REACTOME_DAP12_INTERACTIONS,integrated_gradients,558.5333333333333,78482.8380952381,248,1228,5,False
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB,integrated_gradients,559.3333333333334,47024.38095238095,267,951,5,False
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE,integrated_gradients,560.0,135888.71428571426,165,1263,5,False
REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION,integrated_gradients,560.8,174258.31428571427,137,1276,5,False
REACTOME_SIGNALING_BY_NOTCH3,integrated_gradients,560.8,62432.31428571428,87,1183,5,False
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY,integrated_gradients,561.2666666666667,77536.9238095238,208,1147,5,False
REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES,integrated_gradients,561.8666666666667,69486.12380952381,128,940,5,False
REACTOME_EXTENSION_OF_TELOMERES,integrated_gradients,563.5333333333333,35727.55238095238,180,871,5,False
REACTOME_RAB_GERANYLGERANYLATION,integrated_gradients,564.3333333333334,83995.38095238096,169,1205,5,False
REACTOME_SIGNALING_BY_ERBB2,integrated_gradients,564.6666666666666,80690.66666666667,181,1194,5,False
REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES,integrated_gradients,565.2666666666667,70279.35238095238,162,1122,5,False
REACTOME_RET_SIGNALING,integrated_gradients,566.0,88980.99999999999,147,1258,5,False
REACTOME_LATE_SARS_COV_2_INFECTION_EVENTS,integrated_gradients,566.2,58951.74285714285,206,1007,5,False
REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION,integrated_gradients,566.6666666666666,124976.52380952379,162,1271,5,False
REACTOME_METABOLIC_DISORDERS_OF_BIOLOGICAL_OXIDATION_ENZYMES,integrated_gradients,567.1333333333333,98485.55238095239,153,1202,5,False
REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING,integrated_gradients,568.5333333333333,97326.40952380953,199,1287,5,False
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION,integrated_gradients,570.0,82565.28571428572,196,1130,5,False
REACTOME_SMOOTH_MUSCLE_CONTRACTION,integrated_gradients,570.5333333333333,57450.26666666667,257,1087,5,False
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING,integrated_gradients,572.6666666666666,102714.52380952382,154,1197,5,False
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS,integrated_gradients,573.2666666666667,112334.35238095236,199,1196,5,False
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN,integrated_gradients,573.4666666666667,137824.83809523814,117,1232,5,False
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE,integrated_gradients,573.8666666666667,158233.69523809527,159,1286,5,False
REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM,integrated_gradients,574.0666666666667,51026.35238095239,181,1013,5,False
REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION,integrated_gradients,575.3333333333334,47913.2380952381,350,1002,5,False
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE,integrated_gradients,575.6,75604.25714285714,194,1028,5,False
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL,integrated_gradients,576.4,84600.68571428572,138,1086,5,False
REACTOME_SIGNALING_BY_WNT_IN_CANCER,integrated_gradients,576.6,48763.40000000001,283,1014,5,False
REACTOME_HCMV_EARLY_EVENTS,integrated_gradients,577.2,105751.74285714285,93,1230,5,False
REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF,integrated_gradients,577.5333333333333,110054.8380952381,121,1094,5,False
REACTOME_SELECTIVE_AUTOPHAGY,integrated_gradients,578.4,147381.25714285712,42,1284,5,False
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS,integrated_gradients,578.7333333333333,88344.78095238097,188,1189,5,False
REACTOME_NOTCH3_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,integrated_gradients,579.6666666666666,48217.5238095238,168,856,5,False
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS,integrated_gradients,581.4666666666667,93811.26666666669,258,1212,5,False
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,integrated_gradients,582.3333333333334,186137.38095238098,60,1238,5,False
REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION,integrated_gradients,582.6,86622.97142857146,199,1057,5,False
REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS,integrated_gradients,582.8666666666667,40443.409523809525,230,926,5,False
REACTOME_PYRUVATE_METABOLISM,integrated_gradients,582.9333333333333,90389.49523809525,195,1229,5,False
REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION,integrated_gradients,582.9333333333333,83842.06666666665,112,1083,5,False
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,integrated_gradients,583.6666666666666,170542.2380952381,58,1227,5,False
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,integrated_gradients,585.2,54295.17142857143,145,984,5,False
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING,integrated_gradients,585.2666666666667,66974.6380952381,288,1197,5,False
REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING,integrated_gradients,585.4,90880.54285714283,229,1261,5,False
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION,integrated_gradients,585.4666666666667,155832.98095238095,126,1275,5,False
REACTOME_DUAL_INCISION_IN_TC_NER,integrated_gradients,587.0,103230.2857142857,197,1135,5,False
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,integrated_gradients,587.2666666666667,87160.06666666665,180,1104,5,False
REACTOME_DUAL_INCISION_IN_GG_NER,integrated_gradients,587.9333333333333,86696.78095238097,128,1276,5,False
REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION,integrated_gradients,588.7333333333333,50892.49523809524,241,959,5,False
REACTOME_SELENOAMINO_ACID_METABOLISM,integrated_gradients,590.0,188326.28571428574,52,1232,5,False
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES,integrated_gradients,590.2666666666667,66866.06666666665,242,1078,5,False
REACTOME_DISEASES_OF_DNA_REPAIR,integrated_gradients,590.4666666666667,116758.83809523811,77,1152,5,False
REACTOME_TRANSCRIPTIONAL_AND_POST_TRANSLATIONAL_REGULATION_OF_MITF_M_EXPRESSION_AND_ACTIVITY,integrated_gradients,591.8,48866.59999999999,189,999,5,False
REACTOME_REGULATED_NECROSIS,integrated_gradients,592.0,129685.42857142855,142,1150,5,False
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,integrated_gradients,592.4,50191.11428571429,261,948,5,False
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS,integrated_gradients,593.1333333333333,102686.26666666668,249,1233,5,False
REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING,integrated_gradients,593.5333333333333,75942.55238095239,156,1017,5,False
REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS,integrated_gradients,594.7333333333333,77276.06666666668,303,1170,5,False
REACTOME_KINESINS,integrated_gradients,595.4666666666667,114479.69523809523,182,1257,5,False
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER,integrated_gradients,595.7333333333333,137442.20952380952,171,1296,5,False
REACTOME_NGF_STIMULATED_TRANSCRIPTION,integrated_gradients,596.2666666666667,147153.49523809526,124,1255,5,False
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ,integrated_gradients,597.2,59289.74285714285,253,980,5,False
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER,integrated_gradients,598.2,105911.3142857143,189,1230,5,False
REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION,integrated_gradients,598.4,50552.25714285714,191,974,5,False
REACTOME_FORMATION_OF_PARAXIAL_MESODERM,integrated_gradients,599.2,138121.45714285717,150,1227,5,False
REACTOME_RNA_POLYMERASE_II_PRE_TRANSCRIPTION_EVENTS,integrated_gradients,599.4666666666667,107715.55238095239,184,1155,5,False
REACTOME_REGULATION_OF_KIT_SIGNALING,integrated_gradients,599.8666666666667,40559.26666666667,336,983,5,False
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA,integrated_gradients,602.8666666666667,65310.83809523809,244,1031,5,False
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE,integrated_gradients,603.2,83445.17142857143,148,1022,5,False
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX,integrated_gradients,603.2,114514.74285714285,181,1278,5,False
REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING,integrated_gradients,603.2,50434.17142857142,301,989,5,False
REACTOME_IRON_UPTAKE_AND_TRANSPORT,integrated_gradients,603.8,74576.8857142857,249,1145,5,False
REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY,integrated_gradients,603.8,116551.74285714286,115,1271,5,False
REACTOME_FORMATION_OF_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES,integrated_gradients,603.9333333333333,105926.20952380952,194,1197,5,False
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM,integrated_gradients,605.4,117105.11428571425,173,1246,5,False
REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS,integrated_gradients,605.6,100560.68571428572,287,1290,5,False
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION,integrated_gradients,605.9333333333333,79703.78095238094,170,1272,5,False
REACTOME_MRNA_SPLICING_MINOR_PATHWAY,integrated_gradients,606.4,70550.6857142857,132,1072,5,True
REACTOME_CYTOPROTECTION_BY_HMOX1,integrated_gradients,609.0,93976.0,118,1183,5,False
REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS,integrated_gradients,609.1333333333333,56238.98095238097,277,1004,5,False
REACTOME_DEGRADATION_OF_AXIN,integrated_gradients,609.4,91420.1142857143,236,1101,5,False
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS,integrated_gradients,610.0,53003.85714285712,245,1064,5,False
REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION,integrated_gradients,613.5333333333333,118644.26666666668,177,1127,5,False
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE,integrated_gradients,614.2666666666667,87549.35238095238,213,1279,5,False
REACTOME_SYNTHESIS_OF_PA,integrated_gradients,614.8,52126.45714285714,249,1053,5,False
REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,integrated_gradients,614.9333333333333,73258.35238095238,353,1231,5,False
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR,integrated_gradients,615.1333333333333,89492.55238095237,186,1171,5,False
REACTOME_MRNA_CAPPING,integrated_gradients,615.3333333333334,50552.09523809523,297,1162,5,False
REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX,integrated_gradients,616.4,85728.97142857146,228,1181,5,False
REACTOME_RHOV_GTPASE_CYCLE,integrated_gradients,616.5333333333333,109720.26666666668,204,1288,5,False
REACTOME_CARDIOGENESIS,integrated_gradients,616.8666666666667,81609.69523809524,217,1190,5,False
REACTOME_MEIOTIC_SYNAPSIS,integrated_gradients,616.8666666666667,81121.98095238095,195,1178,5,False
REACTOME_BACTERIAL_INFECTION_PATHWAYS,integrated_gradients,617.1333333333333,99723.8380952381,128,1152,5,False
REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING,integrated_gradients,619.0666666666667,21570.638095238097,310,842,5,False
REACTOME_NOD1_2_SIGNALING_PATHWAY,integrated_gradients,619.2,69839.17142857143,236,1146,5,False
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING,integrated_gradients,621.4666666666667,103465.8380952381,218,1266,5,False
REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS,integrated_gradients,626.2,59075.74285714287,339,1082,5,False
REACTOME_FLT3_SIGNALING_IN_DISEASE,integrated_gradients,626.4666666666667,69665.40952380952,228,1112,5,False
REACTOME_AZATHIOPRINE_ADME,integrated_gradients,627.2,87223.17142857143,230,1218,5,False
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,integrated_gradients,627.9333333333333,99585.92380952383,208,1176,5,False
REACTOME_IRS_MEDIATED_SIGNALLING,integrated_gradients,628.2666666666667,136484.49523809526,183,1286,5,False
REACTOME_DNA_DAMAGE_BYPASS,integrated_gradients,628.8666666666667,94682.26666666668,201,1280,5,False
REACTOME_RHOD_GTPASE_CYCLE,integrated_gradients,629.4666666666667,125119.40952380955,137,1249,5,False
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION,integrated_gradients,630.2,111297.74285714285,252,1223,5,False
REACTOME_SARS_COV_1_ACTIVATES_MODULATES_INNATE_IMMUNE_RESPONSES,integrated_gradients,630.2,60360.17142857143,246,1092,5,False
REACTOME_HEME_SIGNALING,integrated_gradients,630.8,68328.88571428573,239,1168,5,False
REACTOME_THE_PHOTOTRANSDUCTION_CASCADE,integrated_gradients,632.0666666666667,67237.49523809525,257,1098,5,False
REACTOME_SIGNALING_BY_EGFR,integrated_gradients,632.7333333333333,55741.780952380956,269,1009,5,False
REACTOME_SIGNALING_BY_TGFBR3,integrated_gradients,632.9333333333333,95213.92380952381,163,1165,5,False
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,integrated_gradients,634.0666666666667,137518.06666666665,100,1216,5,False
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE,integrated_gradients,634.9333333333333,72712.78095238094,110,1213,5,False
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS,integrated_gradients,635.5333333333333,102744.55238095237,119,1158,5,False
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS,integrated_gradients,635.7333333333333,89677.06666666668,261,1224,5,False
REACTOME_HCMV_LATE_EVENTS,integrated_gradients,635.8,44205.02857142859,317,1055,5,False
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS,integrated_gradients,635.9333333333333,134946.20952380952,135,1290,5,False
REACTOME_DEGRADATION_OF_DVL,integrated_gradients,636.3333333333334,61380.09523809525,198,1149,5,False
REACTOME_CTLA4_INHIBITORY_SIGNALING,integrated_gradients,636.5333333333333,96114.12380952381,229,1258,5,False
REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER,integrated_gradients,636.5333333333333,72587.69523809526,266,1191,5,False
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,integrated_gradients,637.1333333333333,69344.12380952381,213,1161,5,False
REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT,integrated_gradients,637.2666666666667,40077.49523809524,290,958,5,False
REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING,integrated_gradients,638.0,60988.714285714275,270,1202,5,False
REACTOME_PROTEIN_UBIQUITINATION,integrated_gradients,638.1333333333333,130266.26666666665,164,1202,5,False
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM,integrated_gradients,638.2,73593.8857142857,141,1177,5,False
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6,integrated_gradients,638.6,104577.4,220,1131,5,False
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION,integrated_gradients,639.1333333333333,93639.98095238095,218,1240,5,False
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21,integrated_gradients,639.2,91312.3142857143,170,1199,5,False
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_TESTIS_DIFFERENTIATION,integrated_gradients,640.8,54730.17142857144,331,1078,5,False
REACTOME_FGFR2_ALTERNATIVE_SPLICING,integrated_gradients,642.6,80315.11428571425,242,1190,5,False
REACTOME_FLT3_SIGNALING,integrated_gradients,642.7333333333333,102458.9238095238,139,1282,5,False
REACTOME_INTERLEUKIN_37_SIGNALING,integrated_gradients,643.8,49353.6,303,1042,5,False
REACTOME_LONG_TERM_POTENTIATION,integrated_gradients,643.9333333333333,108992.06666666665,289,1211,5,False
REACTOME_SIGNALING_BY_NOTCH2,integrated_gradients,644.0,60679.7142857143,125,1030,5,False
REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX,integrated_gradients,645.2666666666667,56494.9238095238,286,1225,5,False
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_KRAB_ZFP_PROTEINS,integrated_gradients,646.1333333333333,73610.98095238095,174,1157,5,False
REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES,integrated_gradients,646.2666666666667,85986.49523809525,211,1245,5,False
REACTOME_GLYCOSPHINGOLIPID_METABOLISM,integrated_gradients,646.8,42023.45714285715,259,1097,5,False
REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,integrated_gradients,647.8666666666667,97322.55238095237,87,1185,5,False
REACTOME_SPECIFICATION_OF_THE_NEURAL_PLATE_BORDER,integrated_gradients,648.2,98512.17142857143,249,1296,5,False
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,integrated_gradients,649.0,74922.5714285714,358,1248,5,False
REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR,integrated_gradients,650.2,117126.74285714285,199,1252,5,False
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION,integrated_gradients,650.8,85152.02857142857,259,1097,5,False
REACTOME_SIGNALING_BY_BMP,integrated_gradients,650.9333333333333,88352.06666666667,241,1163,5,False
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING,integrated_gradients,651.5333333333333,95395.1238095238,204,1246,5,False
REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN,integrated_gradients,652.0,63291.57142857143,333,1116,5,False
REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES,integrated_gradients,652.4666666666667,66950.55238095237,340,1183,5,False
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS,integrated_gradients,652.9333333333333,88929.49523809526,122,1237,5,False
REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE,integrated_gradients,652.9333333333333,75187.49523809525,243,1234,5,False
REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE,integrated_gradients,653.4666666666667,60586.83809523809,298,1116,5,False
REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA,integrated_gradients,653.4666666666667,35134.55238095239,392,990,5,False
REACTOME_INTRA_GOLGI_TRAFFIC,integrated_gradients,653.9333333333333,109565.49523809525,240,1258,5,False
REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS,integrated_gradients,654.9333333333333,101337.20952380954,232,1114,5,False
REACTOME_SYNDECAN_INTERACTIONS,integrated_gradients,655.3333333333334,81117.23809523809,310,1219,5,False
REACTOME_METABOLISM_OF_PORPHYRINS,integrated_gradients,655.4666666666667,83960.12380952384,320,1213,5,False
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS,integrated_gradients,655.8666666666667,64239.26666666667,278,1000,5,False
REACTOME_FCGR_ACTIVATION,integrated_gradients,656.2,101156.74285714285,267,1215,5,False
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC,integrated_gradients,656.8,81718.17142857143,209,1250,5,False
REACTOME_ELASTIC_FIBRE_FORMATION,integrated_gradients,657.6,154408.25714285715,174,1229,5,False
REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS,integrated_gradients,658.9333333333333,101041.63809523812,297,1272,5,False
REACTOME_EPHRIN_SIGNALING,integrated_gradients,659.8666666666667,58410.83809523809,227,1122,5,False
REACTOME_HYALURONAN_METABOLISM,integrated_gradients,660.1333333333333,80348.69523809524,280,1108,5,False
REACTOME_AMYLOID_FIBER_FORMATION,integrated_gradients,660.4666666666667,79994.26666666665,146,1052,5,False
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES,integrated_gradients,662.1333333333333,170380.98095238098,132,1291,5,False
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY,integrated_gradients,663.0,131995.14285714287,213,1214,5,False
REACTOME_GABA_B_RECEPTOR_ACTIVATION,integrated_gradients,663.2,137660.6,95,1233,5,False
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER,integrated_gradients,664.2,91606.59999999999,196,1121,5,False
REACTOME_SOMITOGENESIS,integrated_gradients,664.6666666666666,120512.66666666667,123,1210,5,False
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS,integrated_gradients,667.4,71589.54285714286,186,1173,5,False
REACTOME_BUTYROPHILIN_BTN_FAMILY_INTERACTIONS,integrated_gradients,667.4666666666667,49232.26666666666,291,1208,5,False
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS,integrated_gradients,667.4666666666667,66762.1238095238,235,1194,5,False
REACTOME_VITAMIN_D_CALCIFEROL_METABOLISM,integrated_gradients,668.3333333333334,59466.66666666667,327,1020,5,False
REACTOME_SIGNALING_BY_FGFR4,integrated_gradients,669.2,90940.74285714285,276,1204,5,False
REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE,integrated_gradients,669.4,51228.82857142855,307,1050,5,False
REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE,integrated_gradients,669.6666666666666,105399.2380952381,181,1196,5,False
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS,integrated_gradients,669.7333333333333,106002.78095238094,287,1179,5,False
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS,integrated_gradients,670.4,125317.97142857141,135,1106,5,False
REACTOME_TELOMERE_MAINTENANCE,integrated_gradients,671.9333333333333,93329.20952380952,233,1271,5,False
REACTOME_PHYSIOLOGICAL_FACTORS,integrated_gradients,672.2666666666667,28193.638095238097,272,1017,5,False
REACTOME_HSF1_ACTIVATION,integrated_gradients,672.4666666666667,75843.55238095237,135,1092,5,False
REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION,integrated_gradients,674.4666666666667,85987.55238095239,298,1101,5,False
REACTOME_DAP12_SIGNALING,integrated_gradients,674.5333333333333,83975.26666666663,315,1287,5,False
REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS,integrated_gradients,674.5333333333333,69460.26666666668,285,1163,5,False
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE,integrated_gradients,676.4666666666667,94288.26666666669,191,1181,5,False
REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE,integrated_gradients,676.5333333333333,36163.8380952381,366,1014,5,False
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX,integrated_gradients,676.5333333333333,48676.552380952395,304,1064,5,False
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL,integrated_gradients,676.6666666666666,120251.52380952383,198,1260,5,False
REACTOME_CD28_CO_STIMULATION,integrated_gradients,676.7333333333333,89063.6380952381,185,1231,5,False
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1,integrated_gradients,676.8666666666667,42285.123809523815,401,1060,5,False
REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN,integrated_gradients,676.9333333333333,82314.2095238095,376,1206,5,False
REACTOME_MEIOTIC_RECOMBINATION,integrated_gradients,677.3333333333334,131264.66666666666,156,1269,5,False
REACTOME_GAMMA_CARBOXYLATION_HYPUSINYLATION_HYDROXYLATION_AND_ARYLSULFATASE_ACTIVATION,integrated_gradients,680.0,105018.85714285714,247,1275,5,False
REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS,integrated_gradients,682.4666666666667,62011.98095238097,296,1127,5,False
REACTOME_LYSOSOME_VESICLE_BIOGENESIS,integrated_gradients,684.8666666666667,125061.83809523811,210,1157,5,False
REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE,integrated_gradients,684.8666666666667,91225.98095238095,236,1198,5,False
REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS,integrated_gradients,686.3333333333334,96010.2380952381,184,1245,5,False
REACTOME_GLUTATHIONE_CONJUGATION,integrated_gradients,687.0,92644.28571428571,171,1277,5,False
REACTOME_SIGNALING_BY_KIT_IN_DISEASE,integrated_gradients,687.1333333333333,82705.26666666668,308,1290,5,False
REACTOME_INSULIN_RECEPTOR_RECYCLING,integrated_gradients,687.2,76786.6,233,1147,5,False
REACTOME_G1_S_SPECIFIC_TRANSCRIPTION,integrated_gradients,687.6,83482.11428571431,215,1188,5,False
REACTOME_STABILIZATION_OF_P53,integrated_gradients,687.8,53277.02857142858,299,1160,5,False
